,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,average_stay_lag_3,average_stay_lag_3_lower,average_stay_lag_3_upper,average_stay_lag_3_12m_window,average_stay_lag_3_12m_window_lower,average_stay_lag_3_12m_window_upper,deaths_lag_3,deaths_lag_3_lower,deaths_lag_3_upper,deaths_lag_3_12m_window,deaths_lag_3_12m_window_lower,deaths_lag_3_12m_window_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,heat_index,heat_index_lower,heat_index_upper,heat_index95,heat_index95_lower,heat_index95_upper,heat_index99,heat_index99_lower,heat_index99_upper,heat_index_std,heat_index_std_lower,heat_index_std_upper,heat_index_sum,heat_index_sum_lower,heat_index_sum_upper,hospitalizations_lag_3,hospitalizations_lag_3_lower,hospitalizations_lag_3_upper,hospitalizations_lag_3_12m_window,hospitalizations_lag_3_12m_window_lower,hospitalizations_lag_3_12m_window_upper,humidity_mean,humidity_mean_lower,humidity_mean_upper,lag_heat_index_1,lag_heat_index_1_lower,lag_heat_index_1_upper,lag_heat_index_2,lag_heat_index_2_lower,lag_heat_index_2_upper,lag_heat_index_3,lag_heat_index_3_lower,lag_heat_index_3_upper,mortality_rate_lag_3,mortality_rate_lag_3_lower,mortality_rate_lag_3_upper,mortality_rate_lag_3_12m_window,mortality_rate_lag_3_12m_window_lower,mortality_rate_lag_3_12m_window_upper,temperature_max,temperature_max_lower,temperature_max_upper,temperature_mean,temperature_mean_lower,temperature_mean_upper,temperature_min,temperature_min_lower,temperature_min_upper,wind_speed_mean,wind_speed_mean_lower,wind_speed_mean_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
67,2006-07-01,0.4974769536734543,0.43179884355688875,0.64715247916231,0.4974769536734543,0.4974769536734543,0.03931787275269538,0.03931787275269538,0.03931787275269538,-0.010491670535283165,-0.010491670535283165,-0.010491670535283165,-0.004065465859219311,-0.004065465859219311,-0.004065465859219311,-0.09055986579032284,-0.09055986579032284,-0.09055986579032284,0.035840742887791904,0.035840742887791904,0.035840742887791904,0.059401792759045106,0.059401792759045106,0.059401792759045106,0.20730057879469613,0.20730057879469613,0.20730057879469613,0.0070278723381829574,0.0070278723381829574,0.0070278723381829574,0.015109892375712076,0.015109892375712076,0.015109892375712076,-0.004549998148109663,-0.004549998148109663,-0.004549998148109663,-0.09148702597476553,-0.09148702597476553,-0.09148702597476553,0.011484433562069137,0.011484433562069137,0.011484433562069137,0.005930053400749728,0.005930053400749728,0.005930053400749728,0.01114097780474832,0.01114097780474832,0.01114097780474832,0.026467629808694642,0.026467629808694642,0.026467629808694642,0.026734810245306464,0.026734810245306464,0.026734810245306464,0.0016804622975519266,0.0016804622975519266,0.0016804622975519266,0.07484916629955063,0.07484916629955063,0.07484916629955063,-0.07283347070682485,-0.07283347070682485,-0.07283347070682485,-0.012728249186027921,-0.012728249186027921,-0.012728249186027921,-0.11885303820258383,-0.11885303820258383,-0.11885303820258383,0.03492263642368189,0.03492263642368189,0.03492263642368189,0.006481320923446402,0.006481320923446402,0.006481320923446402,-0.020083920006349728,-0.020083920006349728,-0.020083920006349728,0.0,0.0,0.0,0.5367948264261497
68,2006-08-01,0.4951615815559608,0.4409905375578067,0.6542319436074127,0.4951615815559608,0.4951615815559608,0.05198268998385014,0.05198268998385014,0.05198268998385014,-0.007557043849327126,-0.007557043849327126,-0.007557043849327126,-0.004746572552647465,-0.004746572552647465,-0.004746572552647465,-0.029027270151707005,-0.029027270151707005,-0.029027270151707005,0.03688124580255477,0.03688124580255477,0.03688124580255477,0.009969166498146208,0.009969166498146208,0.009969166498146208,0.38054806708846367,0.38054806708846367,0.38054806708846367,0.009809521559475608,0.009809521559475608,0.009809521559475608,0.02136744182895022,0.02136744182895022,0.02136744182895022,-0.02926252684073548,-0.02926252684073548,-0.02926252684073548,-0.1789591805238697,-0.1789591805238697,-0.1789591805238697,-0.049506605405846324,-0.049506605405846324,-0.049506605405846324,0.017975428299712604,0.017975428299712604,0.017975428299712604,-0.0030822995259712762,-0.0030822995259712762,-0.0030822995259712762,0.017858124673344185,0.017858124673344185,0.017858124673344185,0.025713521345343368,0.025713521345343368,0.025713521345343368,-0.027118457479704,-0.027118457479704,-0.027118457479704,0.08616153050927136,0.08616153050927136,0.08616153050927136,-0.08342766039917945,-0.08342766039917945,-0.08342766039917945,-0.002319130148301682,-0.002319130148301682,-0.002319130148301682,-0.21744798367992108,-0.21744798367992108,-0.21744798367992108,0.041517078001932786,0.041517078001932786,0.041517078001932786,0.004591937946308178,0.004591937946308178,0.004591937946308178,0.042013523485703926,0.042013523485703926,0.042013523485703926,0.0,0.0,0.0,0.5471442715398109
69,2006-09-01,0.49284620943846735,0.410655829566807,0.6263204225578092,0.49284620943846735,0.49284620943846735,0.025307891313589584,0.025307891313589584,0.025307891313589584,0.0012468362085408912,0.0012468362085408912,0.0012468362085408912,-0.005427679246075699,-0.005427679246075699,-0.005427679246075699,0.09683485729091643,0.09683485729091643,0.09683485729091643,-0.02971094074227117,-0.02971094074227117,-0.02971094074227117,0.03427674621027273,0.03427674621027273,0.03427674621027273,0.3039556998086181,0.3039556998086181,0.3039556998086181,0.010608042773331045,0.010608042773331045,0.010608042773331045,0.02356005329463965,0.02356005329463965,0.02356005329463965,-0.009424046383883179,-0.009424046383883179,-0.009424046383883179,-0.15725739673072014,-0.15725739673072014,-0.15725739673072014,-0.041049181335628675,-0.041049181335628675,-0.041049181335628675,0.010387790568082478,0.010387790568082478,0.010387790568082478,-0.006583782329091947,-0.006583782329091947,-0.006583782329091947,0.032889222649786234,0.032889222649786234,0.032889222649786234,0.017332495827634558,0.017332495827634558,0.017332495827634558,-0.02607791827806364,-0.02607791827806364,-0.02607791827806364,-0.030732899657842067,-0.030732899657842067,-0.030732899657842067,-0.011305676724303652,-0.011305676724303652,-0.011305676724303652,-0.004400953955846948,-0.004400953955846948,-0.004400953955846948,-0.1715607228203112,-0.1715607228203112,-0.1715607228203112,0.03547217322186946,0.03547217322186946,0.03547217322186946,-0.0044792272291077975,-0.0044792272291077975,-0.0044792272291077975,-0.008968854896683141,-0.008968854896683141,-0.008968854896683141,0.0,0.0,0.0,0.5181541007520569
70,2006-10-01,0.4906055267441188,0.40031273798296946,0.6140280943307047,0.4906055267441188,0.4906055267441188,0.012384580195695858,0.012384580195695858,0.012384580195695858,0.0012468362085408912,0.0012468362085408912,0.0012468362085408912,-0.005427679246075699,-0.005427679246075699,-0.005427679246075699,0.049286942479258716,0.049286942479258716,0.049286942479258716,-0.027629934912745888,-0.027629934912745888,-0.027629934912745888,0.03080678247224842,0.03080678247224842,0.03080678247224842,-0.02020326307895874,-0.02020326307895874,-0.02020326307895874,-0.0017295109598240365,-0.0017295109598240365,-0.0017295109598240365,0.00014327324939337674,0.00014327324939337674,0.00014327324939337674,-0.0005027599674086657,-0.0005027599674086657,-0.0005027599674086657,0.02337900419326415,0.02337900419326415,0.02337900419326415,-0.03551932713587101,-0.03551932713587101,-0.03551932713587101,-0.008770994704282855,-0.008770994704282855,-0.008770994704282855,-0.01531630729994685,-0.01531630729994685,-0.01531630729994685,0.026244004365993022,0.026244004365993022,0.026244004365993022,0.03196469753020245,0.03196469753020245,0.03196469753020245,-0.01753891858714433,-0.01753891858714433,-0.01753891858714433,0.0032041929713198356,0.0032041929713198356,0.0032041929713198356,0.002955732476942295,0.002955732476942295,0.002955732476942295,0.020580931734695974,0.020580931734695974,0.020580931734695974,0.020614185045991603,0.020614185045991603,0.020614185045991603,-0.007391697036761365,-0.007391697036761365,-0.007391697036761365,-0.008782624854334462,-0.008782624854334462,-0.008782624854334462,-0.018422202276552554,-0.018422202276552554,-0.018422202276552554,0.0,0.0,0.0,0.5029901069398146
71,2006-11-01,0.4882901546266253,0.3800340842021858,0.5943299581691927,0.4882901546266253,0.4882901546266253,0.0037954150352432553,0.0037954150352432553,0.0037954150352432553,0.004181462894496897,0.004181462894496897,0.004181462894496897,-0.006108785939503851,-0.006108785939503851,-0.006108785939503851,0.09963179345630806,0.09963179345630806,0.09963179345630806,0.03167873122873996,0.03167873122873996,0.03167873122873996,-0.01954473947142273,-0.01954473947142273,-0.01954473947142273,-0.048305376021765795,-0.048305376021765795,-0.048305376021765795,-0.000850793928221296,-0.000850793928221296,-0.000850793928221296,-0.014450855898197997,-0.014450855898197997,-0.014450855898197997,0.005859310582088386,0.005859310582088386,0.005859310582088386,0.014860921871026497,0.014860921871026497,0.014860921871026497,-0.034706113282965495,-0.034706113282965495,-0.034706113282965495,-0.0450968103444615,-0.0450968103444615,-0.0450968103444615,-0.017084362714315963,-0.017084362714315963,-0.017084362714315963,-0.001880300229078504,-0.001880300229078504,-0.001880300229078504,0.025495830489454824,0.025495830489454824,0.025495830489454824,-0.032446923049330174,-0.032446923049330174,-0.032446923049330174,-0.04110256685008617,-0.04110256685008617,-0.04110256685008617,-0.021084928748015822,-0.021084928748015822,-0.021084928748015822,0.036194610291285276,0.036194610291285276,0.036194610291285276,0.038664500424357796,0.038664500424357796,0.038664500424357796,0.0008513549360522637,0.0008513549360522637,0.0008513549360522637,-0.01384543863929013,-0.01384543863929013,-0.01384543863929013,0.023340154506665985,0.023340154506665985,0.023340154506665985,0.0,0.0,0.0,0.49208556966186856
72,2006-12-01,0.48604947193227677,0.30274412573895,0.5231961785279639,0.48604947193227677,0.48604947193227677,-0.07119748510926666,-0.07119748510926666,-0.07119748510926666,0.0071160895804529365,0.0071160895804529365,0.0071160895804529365,-0.006108785939503932,-0.006108785939503932,-0.006108785939503932,0.24507247405667304,0.24507247405667304,0.24507247405667304,-0.033872952401323105,-0.033872952401323105,-0.033872952401323105,-0.053593899742907736,-0.053593899742907736,-0.053593899742907736,-0.3844231855265187,-0.3844231855265187,-0.3844231855265187,-0.01586688797413675,-0.01586688797413675,-0.01586688797413675,-0.04202428547878559,-0.04202428547878559,-0.04202428547878559,-0.008466809522606847,-0.008466809522606847,-0.008466809522606847,0.20727258706687973,0.20727258706687973,0.20727258706687973,-0.05308474635863074,-0.05308474635863074,-0.05308474635863074,-0.0030802664055607828,-0.0030802664055607828,-0.0030802664055607828,-0.026848544980293366,-0.026848544980293366,-0.026848544980293366,-0.004318463212844939,-0.004318463212844939,-0.004318463212844939,-0.00188210944710283,-0.00188210944710283,-0.00188210944710283,-0.0258561241614343,-0.0258561241614343,-0.0258561241614343,-0.14197114772009511,-0.14197114772009511,-0.14197114772009511,0.0033632013112638768,0.0033632013112638768,0.0033632013112638768,0.049726465040329425,0.049726465040329425,0.049726465040329425,0.22173758707460345,0.22173758707460345,0.22173758707460345,-0.03486853694614009,-0.03486853694614009,-0.03486853694614009,-0.005209457798133073,-0.005209457798133073,-0.005209457798133073,-0.017603585366358945,-0.017603585366358945,-0.017603585366358945,0.0,0.0,0.0,0.4148519868230101
73,2007-01-01,0.48373409981478327,0.25468368739860325,0.464248321282027,0.48373409981478327,0.48373409981478327,-0.12018498466923105,-0.12018498466923105,-0.12018498466923105,0.004181462894496897,0.004181462894496897,0.004181462894496897,-0.0074709993263604,-0.0074709993263604,-0.0074709993263604,0.1220072827794412,0.1220072827794412,0.1220072827794412,-0.06300703401468437,-0.06300703401468437,-0.06300703401468437,-0.09146111491926635,-0.09146111491926635,-0.09146111491926635,-0.39190261796261466,-0.39190261796261466,-0.39190261796261466,-0.014806011870793695,-0.014806011870793695,-0.014806011870793695,-0.03872760807236156,-0.03872760807236156,-0.03872760807236156,-0.002589887882808795,-0.002589887882808795,-0.002589887882808795,0.21104893081900608,0.21104893081900608,0.21104893081900608,0.006279864903473686,0.006279864903473686,0.006279864903473686,0.006688817173912948,0.006688817173912948,0.006688817173912948,-0.020985725536667322,-0.020985725536667322,-0.020985725536667322,-0.0334803274109926,-0.0334803274109926,-0.0334803274109926,-0.004255568300083437,-0.004255568300083437,-0.004255568300083437,0.0020378632941943867,0.0020378632941943867,0.0020378632941943867,-0.11651832824822368,-0.11651832824822368,-0.11651832824822368,0.024551580695972366,0.024551580695972366,0.024551580695972366,0.03411278648374009,0.03411278648374009,0.03411278648374009,0.22253247192758305,0.22253247192758305,0.22253247192758305,-0.027724558569701623,-0.027724558569701623,-0.027724558569701623,-0.0034335086957948987,-0.0034335086957948987,-0.0034335086957948987,-0.02872386974996475,-0.02872386974996475,-0.02872386974996475,0.0,0.0,0.0,0.3635491151455522
74,2007-02-01,0.48141872768943506,0.2127082713018387,0.4424666589561786,0.48141872768943506,0.48141872768943506,-0.15890839497697562,-0.15890839497697562,-0.15890839497697562,0.004181462894496897,0.004181462894496897,0.004181462894496897,-0.006789892632932085,-0.006789892632932085,-0.006789892632932085,0.024114516990734122,0.024114516990734122,0.024114516990734122,-0.12231570015617022,-0.12231570015617022,-0.12231570015617022,-0.16991279011814453,-0.16991279011814453,-0.16991279011814453,-0.3686675634581859,-0.3686675634581859,-0.3686675634581859,-0.012132054176190257,-0.012132054176190257,-0.012132054176190257,-0.030072859854512028,-0.030072859854512028,-0.030072859854512028,0.0046474489034342824,0.0046474489034342824,0.0046474489034342824,0.11554412618616952,0.11554412618616952,0.11554412618616952,-0.05097039034107625,-0.05097039034107625,-0.05097039034107625,0.06463940034923661,0.06463940034923661,0.06463940034923661,-0.01852163628215285,-0.01852163628215285,-0.01852163628215285,-0.034129249267594086,-0.034129249267594086,-0.034129249267594086,-0.03264353301423488,-0.03264353301423488,-0.03264353301423488,0.004456059536311506,0.004456059536311506,0.004456059536311506,0.042797467705342096,0.042797467705342096,0.042797467705342096,0.0379980522285766,0.0379980522285766,0.0379980522285766,0.030990050772422173,0.030990050772422173,0.030990050772422173,0.21465271659272536,0.21465271659272536,0.21465271659272536,-0.0326703897533898,-0.0326703897533898,-0.0326703897533898,-0.005020823341155325,-0.005020823341155325,-0.005020823341155325,0.011004395141168908,0.011004395141168908,0.011004395141168908,0.0,0.0,0.0,0.32251033271245944
75,2007-03-01,0.47932742383428184,0.1770106158997227,0.3890281169248772,0.47932742383428184,0.47932742383428184,-0.19303343815991064,-0.19303343815991064,-0.19303343815991064,0.0071160895804529365,0.0071160895804529365,0.0071160895804529365,-0.004065465859219311,-0.004065465859219311,-0.004065465859219311,-0.0849659934595396,-0.0849659934595396,-0.0849659934595396,-0.08069558356565407,-0.08069558356565407,-0.08069558356565407,-0.10273750755505487,-0.10273750755505487,-0.10273750755505487,-0.4051778206147315,-0.4051778206147315,-0.4051778206147315,-0.01635837377147389,-0.01635837377147389,-0.01635837377147389,-0.046146366815343696,-0.046146366815343696,-0.046146366815343696,-0.0022927137941758415,-0.0022927137941758415,-0.0022927137941758415,0.21775154214972667,0.21775154214972667,0.21775154214972667,0.034417064214005345,0.034417064214005345,0.034417064214005345,0.04491154224699861,0.04491154224699861,0.04491154224699861,0.013378906056085361,0.013378906056085361,0.013378906056085361,-0.032113356372501504,-0.032113356372501504,-0.032113356372501504,-0.03327523373961631,-0.03327523373961631,-0.03327523373961631,0.03337910975346868,0.03337910975346868,0.03337910975346868,0.04185477068786548,0.04185477068786548,0.04185477068786548,0.010697640329048004,0.010697640329048004,0.010697640329048004,0.026826403157331685,0.026826403157331685,0.026826403157331685,0.21494599737487807,0.21494599737487807,0.21494599737487807,-0.04201251532257857,-0.04201251532257857,-0.04201251532257857,-0.0009131497900814352,-0.0009131497900814352,-0.0009131497900814352,-0.09029593060485579,-0.09029593060485579,-0.09029593060485579,0.0,0.0,0.0,0.2862939856743712
76,2007-04-01,0.4770120517089337,0.20041906585612596,0.4125900260645563,0.4770120517089337,0.4770120517089337,-0.17332264349206664,-0.17332264349206664,-0.17332264349206664,-0.01342629722123917,-0.01342629722123917,-0.01342629722123917,-0.004065465859219311,-0.004065465859219311,-0.004065465859219311,-0.12412309977502237,-0.12412309977502237,-0.12412309977502237,-0.048439993208003275,-0.048439993208003275,-0.048439993208003275,-0.08894635351240379,-0.08894635351240379,-0.08894635351240379,-0.15671026259647286,-0.15671026259647286,-0.15671026259647286,-0.005739301847189876,-0.005739301847189876,-0.005739301847189876,-0.004641247651605542,-0.004641247651605542,-0.004641247651605542,-0.0024338498855113726,-0.0024338498855113726,-0.0024338498855113726,0.06782864406817272,0.06782864406817272,0.06782864406817272,0.032465350967032035,0.032465350967032035,0.032465350967032035,0.0380826682885317,0.0380826682885317,0.0380826682885317,0.0022780451629513406,0.0022780451629513406,0.0022780451629513406,-0.03528101702876786,-0.03528101702876786,-0.03528101702876786,-0.03131283874372192,-0.03131283874372192,-0.03131283874372192,0.03402271742264807,0.03402271742264807,0.03402271742264807,0.08239074243936437,0.08239074243936437,0.08239074243936437,-0.019047584576409357,-0.019047584576409357,-0.019047584576409357,-0.00023730634075646017,-0.00023730634075646017,-0.00023730634075646017,0.09248911515535335,0.09248911515535335,0.09248911515535335,0.0019504285324274079,0.0019504285324274079,0.0019504285324274079,0.005004199185034583,0.005004199185034583,0.005004199185034583,-0.08437628997966283,-0.08437628997966283,-0.08437628997966283,0.0,0.0,0.0,0.3036894082168671
77,2007-05-01,0.4747713690069838,0.3070595949566724,0.5121949054296459,0.4747713690069838,0.4747713690069838,-0.07168912913407118,-0.07168912913407118,-0.07168912913407118,-0.01342629722123917,-0.01342629722123917,-0.01342629722123917,-0.006108785939503932,-0.006108785939503932,-0.006108785939503932,-0.10454454661728094,-0.10454454661728094,-0.10454454661728094,-0.059885525270395756,-0.059885525270395756,-0.059885525270395756,-0.05887300498283739,-0.05887300498283739,-0.05887300498283739,0.3574480408754494,0.3574480408754494,0.3574480408754494,0.011275959369712258,0.011275959369712258,0.011275959369712258,0.02221612638275458,0.02221612638275458,0.02221612638275458,-0.020228535578099553,-0.020228535578099553,-0.020228535578099553,-0.1672960442620216,-0.1672960442620216,-0.1672960442620216,0.049054913566305,0.049054913566305,0.049054913566305,0.039031123004985464,0.039031123004985464,0.039031123004985464,0.008869895060798974,0.008869895060798974,0.008869895060798974,-0.013723762460049822,-0.013723762460049822,-0.013723762460049822,-0.03439643581164211,-0.03439643581164211,-0.03439643581164211,0.032023333191208,0.032023333191208,0.032023333191208,0.042797467705342096,0.042797467705342096,0.042797467705342096,-0.006823519546769872,-0.006823519546769872,-0.006823519546769872,-0.031464663453935136,-0.031464663453935136,-0.031464663453935136,-0.20721968593937087,-0.20721968593937087,-0.20721968593937087,0.038769394010994905,0.038769394010994905,0.038769394010994905,0.004758543949920738,0.004758543949920738,0.004758543949920738,-0.012816124151233784,-0.012816124151233784,-0.012816124151233784,0.0,0.0,0.0,0.40308223987291264
78,2007-06-01,0.4724559968816356,0.4068324500769605,0.6133500237823692,0.4724559968816356,0.4724559968816356,0.044540447355243075,0.044540447355243075,0.044540447355243075,-0.0016877904774151144,-0.0016877904774151144,-0.0016877904774151144,-0.0027032524723627624,-0.0027032524723627624,-0.0027032524723627624,-0.06818437646718971,-0.06818437646718971,-0.06818437646718971,-0.07133105733278777,-0.07133105733278777,-0.07133105733278777,0.04450892985795494,0.04450892985795494,0.04450892985795494,0.4141498122686012,0.4141498122686012,0.4141498122686012,0.013818166792302218,0.013818166792302218,0.013818166792302218,0.03087087460060422,0.03087087460060422,0.03087087460060422,-0.007426840463860605,-0.007426840463860605,-0.007426840463860605,-0.21109935276209432,-0.21109935276209432,-0.21109935276209432,0.017176930532407896,0.017176930532407896,0.017176930532407896,0.03618575885562417,0.03618575885562417,0.03618575885562417,0.020686892994360825,0.020686892994360825,0.020686892994360825,0.03088504492296439,0.03088504492296439,0.03088504492296439,-0.013411269092786764,-0.013411269092786764,-0.013411269092786764,0.03516505306239252,0.03516505306239252,0.03516505306239252,0.046568255775248965,0.046568255775248965,0.046568255775248965,0.008252827323119237,0.008252827323119237,0.008252827323119237,-0.031464663453935136,-0.031464663453935136,-0.031464663453935136,-0.24320205809175077,-0.24320205809175077,-0.24320205809175077,0.03382356282730674,0.03382356282730674,0.03382356282730674,0.007436410517205517,0.007436410517205517,0.007436410517205517,3.1517497288136014e-05,3.1517497288136014e-05,3.1517497288136014e-05,0.0,0.0,0.0,0.5169964442368786
79,2007-07-01,0.4702153141796857,0.3772498237799842,0.5871458642602008,0.4702153141796857,0.4702153141796857,0.010621070721045615,0.010621070721045615,0.010621070721045615,-0.010491670535283165,-0.010491670535283165,-0.010491670535283165,-0.0027032524723627624,-0.0027032524723627624,-0.0027032524723627624,-0.05699663180562322,-0.05699663180562322,-0.05699663180562322,-0.08381709230994268,-0.08381709230994268,-0.08381709230994268,0.047978521408513865,0.047978521408513865,0.047978521408513865,0.5719104969951102,0.5719104969951102,0.5719104969951102,0.015844829672230835,0.015844829672230835,0.015844829672230835,0.033280066413773055,0.033280066413773055,0.033280066413773055,-0.010454643144005868,-0.010454643144005868,-0.010454643144005868,-0.27557751657329593,-0.27557751657329593,-0.27557751657329593,0.031489494343545345,0.031489494343545345,0.031489494343545345,0.024519765843243425,0.024519765843243425,0.024519765843243425,0.008035506996720211,0.008035506996720211,0.008035506996720211,0.035804538357715354,0.035804538357715354,0.035804538357715354,0.030013706804667126,0.030013706804667126,0.030013706804667126,0.01378433637711706,0.01378433637711706,0.01378433637711706,0.01828734525094742,0.01828734525094742,0.01828734525094742,0.032700957382398935,0.032700957382398935,0.032700957382398935,-0.04187378249166133,-0.04187378249166133,-0.04187378249166133,-0.3339512173155701,-0.3339512173155701,-0.3339512173155701,0.04866105637837125,0.04866105637837125,0.04866105637837125,-0.0004877727595812617,-0.0004877727595812617,-0.0004877727595812617,-0.037357450687468256,-0.037357450687468256,-0.037357450687468256,0.0,0.0,0.0,0.48083638490073133
80,2007-08-01,0.4678999420543375,0.43664467925323835,0.6448153554180418,0.4678999420543375,0.4678999420543375,0.07161502601682816,0.07161502601682816,0.07161502601682816,-0.004622417163371121,-0.004622417163371121,-0.004622417163371121,-0.0020221457789346095,-0.0020221457789346095,-0.0020221457789346095,-0.023433397820923605,-0.023433397820923605,-0.023433397820923605,-0.08589809813946796,-0.08589809813946796,-0.08589809813946796,0.03921494354884691,0.03921494354884691,0.03921494354884691,0.4296739904288417,0.4296739904288417,0.4296739904288417,0.010016885031079397,0.010016885031079397,0.010016885031079397,0.019770955423913036,0.019770955423913036,0.019770955423913036,-0.01479290649566257,-0.01479290649566257,-0.01479290649566257,-0.2037627167893451,-0.2037627167893451,-0.2037627167893451,0.00741836429754141,0.00741836429754141,0.00741836429754141,-0.008676149232637322,-0.008676149232637322,-0.008676149232637322,0.013168927602873514,0.013168927602873514,0.013168927602873514,0.049491988215192136,0.049491988215192136,0.049491988215192136,0.03480264639674165,0.03480264639674165,0.03480264639674165,-0.03045915804764492,-0.03045915804764492,-0.03045915804764492,0.01734464823347067,0.01734464823347067,0.01734464823347067,0.06244618228785557,0.06244618228785557,0.06244618228785557,-0.004400953955846948,-0.004400953955846948,-0.004400953955846948,-0.24967004393343697,-0.24967004393343697,-0.24967004393343697,0.03382356282730674,0.03382356282730674,0.03382356282730674,-0.011005219838697795,-0.011005219838697795,-0.011005219838697795,0.032400082467981255,0.032400082467981255,0.032400082467981255,0.0,0.0,0.0,0.5395149680711656
81,2007-09-01,0.46558456994600617,0.40692592411764245,0.6220587762117372,0.46558456994600617,0.46558456994600617,0.05407158835603679,0.05407158835603679,0.05407158835603679,0.0012468362085408912,0.0012468362085408912,0.0012468362085408912,-0.0020221457789346095,-0.0020221457789346095,-0.0020221457789346095,0.32338668668763865,0.32338668668763865,0.32338668668763865,-0.1701788342352636,-0.1701788342352636,-0.1701788342352636,0.059689465867533015,0.059689465867533015,0.059689465867533015,0.07116136693855377,0.07116136693855377,0.07116136693855377,-0.0025601105007783736,-0.0025601105007783736,-0.0025601105007783736,-0.004763294557514088,-0.004763294557514088,-0.004763294557514088,-0.008399213841743951,-0.008399213841743951,-0.008399213841743951,-0.043511735053061815,-0.043511735053061815,-0.043511735053061815,-0.042350323500277634,-0.042350323500277634,-0.042350323500277634,-0.007917385459474622,-0.007917385459474622,-0.007917385459474622,0.006611889922268927,0.006611889922268927,0.006611889922268927,0.037151429127840946,0.037151429127840946,0.037151429127840946,0.04812685780313896,0.04812685780313896,0.04812685780313896,-0.035338364489643066,-0.035338364489643066,-0.035338364489643066,-0.22398578824057003,-0.22398578824057003,-0.22398578824057003,0.1459772933237284,0.1459772933237284,0.1459772933237284,0.003926341274333984,0.003926341274333984,0.003926341274333984,-0.03779036917614394,-0.03779036917614394,-0.03779036917614394,0.0035990389269901337,0.0035990389269901337,0.0035990389269901337,-0.0026807095120958617,-0.0026807095120958617,-0.0026807095120958617,-0.005617877511496227,-0.005617877511496227,-0.005617877511496227,0.0,0.0,0.0,0.5196561583020429
82,2007-10-01,0.4633438872605242,0.37308094078191684,0.584506963395019,0.4633438872605242,0.4633438872605242,0.018368602391673736,0.018368602391673736,0.018368602391673736,0.0071160895804529365,0.0071160895804529365,0.0071160895804529365,-0.00065993239207806,-0.00065993239207806,-0.00065993239207806,0.3961070269878211,0.3961070269878211,0.3961070269878211,-0.29920119566586445,-0.29920119566586445,-0.29920119566586445,0.052937646210766444,0.052937646210766444,0.052937646210766444,-0.047348592459884105,-0.047348592459884105,-0.047348592459884105,-0.0002183926225567459,-0.0002183926225567459,-0.0002183926225567459,0.0021912626589480804,0.0021912626589480804,0.0021912626589480804,0.0157373918992879,0.0157373918992879,0.0157373918992879,0.037084602296183836,0.037084602296183836,0.037084602296183836,-0.03893482531807432,-0.03893482531807432,-0.03893482531807432,-0.005925630554922078,-0.005925630554922078,-0.005925630554922078,0.0029573438782542695,0.0029573438782542695,0.0029573438782542695,0.0060465720095882435,0.0060465720095882435,0.0060465720095882435,0.036113793290381266,0.036113793290381266,0.036113793290381266,-0.0489137243117277,-0.0489137243117277,-0.0489137243117277,-0.2918599734988938,-0.2918599734988938,-0.2918599734988938,0.2735150384663031,0.2735150384663031,0.2735150384663031,-0.006482777763392168,-0.006482777763392168,-0.006482777763392168,0.030830793303409657,0.030830793303409657,0.030830793303409657,-0.007391697036761365,-0.007391697036761365,-0.007391697036761365,-0.007825526535709082,-0.007825526535709082,-0.007825526535709082,-0.03456904381909271,-0.03456904381909271,-0.03456904381909271,0.0,0.0,0.0,0.481712489652198
83,2007-11-01,0.46102851515219284,0.3594541571264321,0.5717972675090999,0.46102851515219284,0.46102851515219284,0.006378598847305966,0.006378598847305966,0.006378598847305966,0.004181462894496897,0.004181462894496897,0.004181462894496897,-0.0006599323920781411,-0.0006599323920781411,-0.0006599323920781411,0.23668166556049802,0.23668166556049802,0.23668166556049802,-0.3501858384892469,-0.3501858384892469,-0.3501858384892469,-0.02713923101430106,-0.02713923101430106,-0.02713923101430106,-0.000977646061598448,-0.000977646061598448,-0.000977646061598448,0.0009593402437895683,0.0009593402437895683,0.0009593402437895683,0.0034935666376042602,0.0034935666376042602,0.0034935666376042602,-0.005941567686374858,-0.005941567686374858,-0.005941567686374858,-0.008263884878567043,-0.008263884878567043,-0.008263884878567043,-0.06284331259349722,-0.06284331259349722,-0.06284331259349722,0.01048263603972749,0.01048263603972749,0.01048263603972749,-0.03236416320961735,-0.03236416320961735,-0.03236416320961735,-0.004235451865306632,-0.004235451865306632,-0.004235451865306632,0.005834398930957304,0.005834398930957304,0.005834398930957304,-0.03667422522600307,-0.03667422522600307,-0.03667422522600307,-0.12123181333560742,-0.12123181333560742,-0.12123181333560742,0.3081498893836173,0.3081498893836173,0.3081498893836173,0.0174581960233781,0.0174581960233781,0.0174581960233781,0.013328519859218046,0.013328519859218046,0.013328519859218046,0.0014008917342398328,0.0014008917342398328,0.0014008917342398328,-0.005731962583930785,-0.005731962583930785,-0.005731962583930785,0.03351782986160703,0.03351782986160703,0.03351782986160703,0.0,0.0,0.0,0.4674071139994988
