,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,heat_index,heat_index_lower,heat_index_upper,heat_index95,heat_index95_lower,heat_index95_upper,heat_index99,heat_index99_lower,heat_index99_upper,heat_index_std,heat_index_std_lower,heat_index_std_upper,heat_index_sum,heat_index_sum_lower,heat_index_sum_upper,humidity_mean,humidity_mean_lower,humidity_mean_upper,lag_heat_index_1,lag_heat_index_1_lower,lag_heat_index_1_upper,lag_heat_index_2,lag_heat_index_2_lower,lag_heat_index_2_upper,lag_heat_index_3,lag_heat_index_3_lower,lag_heat_index_3_upper,temperature_max,temperature_max_lower,temperature_max_upper,temperature_mean,temperature_mean_lower,temperature_mean_upper,temperature_min,temperature_min_lower,temperature_min_upper,wind_speed_mean,wind_speed_mean_lower,wind_speed_mean_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2001-10-01,0.712154790683939,0.6236277928336392,0.8416321927712539,0.712154790683939,0.712154790683939,0.021588019500174627,0.021588019500174627,0.021588019500174627,0.0038288361034016323,0.0038288361034016323,0.0038288361034016323,-0.05439834163859577,-0.05439834163859577,-0.05439834163859577,-0.004074265451267905,-0.004074265451267905,-0.004074265451267905,-0.017016252049843934,-0.017016252049843934,-0.017016252049843934,0.00662032129308689,0.00662032129308689,0.00662032129308689,0.04060556660022733,0.04060556660022733,0.04060556660022733,-0.01674226796808009,-0.01674226796808009,-0.01674226796808009,0.01585580773579337,0.01585580773579337,0.01585580773579337,0.006515957048777864,0.006515957048777864,0.006515957048777864,-0.022121851077917257,-0.022121851077917257,-0.022121851077917257,0.030258845025623513,0.030258845025623513,0.030258845025623513,0.04014419264412752,0.04014419264412752,0.04014419264412752,-0.007662719373955601,-0.007662719373955601,-0.007662719373955601,-0.0141561566845743,-0.0141561566845743,-0.0141561566845743,0.017759183396772994,0.017759183396772994,0.017759183396772994,0.0,0.0,0.0,0.7337428101841137
11,2001-11-01,0.7084908548852288,0.6228025941526808,0.831937363111632,0.7084908548852288,0.7084908548852288,0.02330280911250598,0.02330280911250598,0.02330280911250598,-0.026317411321592245,-0.026317411321592245,-0.026317411321592245,-0.07201273771189279,-0.07201273771189279,-0.07201273771189279,-0.008262991041375737,-0.008262991041375737,-0.008262991041375737,-0.013618311894899092,-0.013618311894899092,-0.013618311894899092,0.0033380718695547227,0.0033380718695547227,0.0033380718695547227,0.033163899220734115,0.033163899220734115,0.033163899220734115,-0.016299886650860438,-0.016299886650860438,-0.016299886650860438,-0.00795535439160159,-0.00795535439160159,-0.00795535439160159,0.011577270269853524,0.011577270269853524,0.011577270269853524,-0.005680048718984204,-0.005680048718984204,-0.005680048718984204,0.022897112695420555,0.022897112695420555,0.022897112695420555,0.050633663405988474,0.050633663405988474,0.050633663405988474,-0.010420400214183093,-0.010420400214183093,-0.010420400214183093,-0.013677698159346696,-0.013677698159346696,-0.013677698159346696,0.04962022043409822,0.04962022043409822,0.04962022043409822,0.0,0.0,0.0,0.7317936639977347
12,2001-12-01,0.7049451105638963,0.5751850183492143,0.791800650038687,0.7049451105638963,0.7049451105638963,-0.025670148109623675,-0.025670148109623675,-0.025670148109623675,-0.02912376483610929,-0.02912376483610929,-0.02912376483610929,-0.1301647940233406,-0.1301647940233406,-0.1301647940233406,-0.011022311485853012,-0.011022311485853012,-0.011022311485853012,-0.01940408663800045,-0.01940408663800045,-0.01940408663800045,0.004047484551831642,0.004047484551831642,0.004047484551831642,0.0836546749290043,0.0836546749290043,0.0836546749290043,-0.01580641786420207,-0.01580641786420207,-0.01580641786420207,-0.010486632930608015,-0.010486632930608015,-0.010486632930608015,-0.0058719910489791,-0.0058719910489791,-0.0058719910489791,-0.01015821492558273,-0.01015821492558273,-0.01015821492558273,0.030258845025623513,0.030258845025623513,0.030258845025623513,0.08567320441903083,0.08567320441903083,0.08567320441903083,-0.01672367070613165,-0.01672367070613165,-0.01672367070613165,-0.013119854138901953,-0.013119854138901953,-0.013119854138901953,0.0034536167264856135,0.0034536167264856135,0.0034536167264856135,0.0,0.0,0.0,0.6792749624542727
13,2002-01-01,0.7012811747932534,0.5445132249596008,0.7583064420607618,0.7012811747932534,0.7012811747932534,-0.04758070183580019,-0.04758070183580019,-0.04758070183580019,-0.02801256183586011,-0.02801256183586011,-0.02801256183586011,-0.2338331166090013,-0.2338331166090013,-0.2338331166090013,-0.01469125338664063,-0.01469125338664063,-0.01469125338664063,-0.022575268400400694,-0.022575268400400694,-0.022575268400400694,0.00896029766263909,0.00896029766263909,0.00896029766263909,0.1425571140532529,0.1425571140532529,0.1425571140532529,-0.03472008409402649,-0.03472008409402649,-0.03472008409402649,-0.018843379964553215,-0.018843379964553215,-0.018843379964553215,-0.007726958919155382,-0.007726958919155382,-0.007726958919155382,0.005280602818934615,0.005280602818934615,0.005280602818934615,0.0292071689784517,0.0292071689784517,0.0292071689784517,0.15060182041605613,0.15060182041605613,0.15060182041605613,-0.023814850009573774,-0.023814850009573774,-0.023814850009573774,-0.008414654381843025,-0.008414654381843025,-0.008414654381843025,-0.019568139999940077,-0.019568139999940077,-0.019568139999940077,0.0,0.0,0.0,0.6537004729574531
14,2002-02-01,0.6976172390226105,0.45901440746704136,0.6716534267514113,0.6976172390226105,0.6976172390226105,-0.13040646823944724,-0.13040646823944724,-0.13040646823944724,-0.10970936199717152,-0.10970936199717152,-0.10970936199717152,-0.1777932920221394,-0.1777932920221394,-0.1777932920221394,-0.01305068611722369,-0.01305068611722369,-0.01305068611722369,-0.02636831787568781,-0.02636831787568781,-0.02636831787568781,0.006122640924969592,0.006122640924969592,0.006122640924969592,0.05255040368437083,0.05255040368437083,0.05255040368437083,-0.031665492605902956,-0.031665492605902956,-0.031665492605902956,-0.03374104656884231,-0.03374104656884231,-0.03374104656884231,-0.013850938168489169,-0.013850938168489169,-0.013850938168489169,0.006921847702961778,0.006921847702961778,0.006921847702961778,0.0292071689784517,0.0292071689784517,0.0292071689784517,0.11708531953738743,0.11708531953738743,0.11708531953738743,-0.020269260357852717,-0.020269260357852717,-0.020269260357852717,-0.00485770910917483,-0.00485770910917483,-0.00485770910917483,-0.020697106242275717,-0.020697106242275717,-0.020697106242275717,0.0,0.0,0.0,0.5672107707831633
15,2002-03-01,0.6943078776813846,0.4509767779672883,0.6656200218298244,0.6943078776813846,0.6943078776813846,-0.1397657758951198,-0.1397657758951198,-0.1397657758951198,-0.08178658042406599,-0.08178658042406599,-0.08178658042406599,-0.30754467942895564,-0.30754467942895564,-0.30754467942895564,-0.03449379370671906,-0.03449379370671906,-0.03449379370671906,-0.06754643945511336,-0.06754643945511336,-0.06754643945511336,-0.005521076166916109,-0.005521076166916109,-0.005521076166916109,0.18443867182774062,0.18443867182774062,0.18443867182774062,-0.008163642015865061,-0.008163642015865061,-0.008163642015865061,-0.025687838004885194,-0.025687838004885194,-0.025687838004885194,-0.02476822461710007,-0.02476822461710007,-0.02476822461710007,0.012340243231237114,0.012340243231237114,0.012340243231237114,0.05129236596906074,0.05129236596906074,0.05129236596906074,0.1793433460097723,0.1793433460097723,0.1793433460097723,-0.03208789253025627,-0.03208789253025627,-0.03208789253025627,-0.0033876215360659806,-0.0033876215360659806,-0.0033876215360659806,-0.05797919547105382,-0.05797919547105382,-0.05797919547105382,0.0,0.0,0.0,0.5545421017862648
16,2002-04-01,0.6906439419107416,0.4642565123034269,0.6706516882225514,0.6906439419107416,0.6906439419107416,-0.12541591830893492,-0.12541591830893492,-0.12541591830893492,-0.048512683250454644,-0.048512683250454644,-0.048512683250454644,-0.04418302378823508,-0.04418302378823508,-0.04418302378823508,-0.002516944788343665,-0.002516944788343665,-0.002516944788343665,0.00038144204479883994,0.00038144204479883994,0.00038144204479883994,0.004825218406362333,0.004825218406362333,0.004825218406362333,0.017861641553874253,0.017861641553874253,0.017861641553874253,0.007014309523938144,0.007014309523938144,0.007014309523938144,-0.04433377403258043,-0.04433377403258043,-0.04433377403258043,-0.018866683989401098,-0.018866683989401098,-0.018866683989401098,0.021999677671758696,0.021999677671758696,0.021999677671758696,-0.012859872908422774,-0.012859872908422774,-0.012859872908422774,0.028984895287517614,0.028984895287517614,0.028984895287517614,-0.001359448882007035,-0.001359448882007035,-0.001359448882007035,-0.005460119349714445,-0.005460119349714445,-0.005460119349714445,-0.07690323505848028,-0.07690323505848028,-0.07690323505848028,0.0,0.0,0.0,0.5652280236018067
17,2002-05-01,0.6870981976165711,0.5430561792645725,0.7666036199819264,0.6870981976165711,0.6870981976165711,-0.03343608465526852,-0.03343608465526852,-0.03343608465526852,0.025120974876493878,0.025120974876493878,0.025120974876493878,0.031228156825062022,0.031228156825062022,0.031228156825062022,0.002341814463778541,0.002341814463778541,0.002341814463778541,0.010726434771329263,0.010726434771329263,0.010726434771329263,0.010829704000040588,0.010829704000040588,0.010829704000040588,-0.008045839030558805,-0.008045839030558805,-0.008045839030558805,0.014791811619113754,0.014791811619113754,0.014791811619113754,-0.006487361124267999,-0.006487361124267999,-0.006487361124267999,-0.03253077180421476,-0.03253077180421476,-0.03253077180421476,0.016778092156011226,0.016778092156011226,0.016778092156011226,-0.0002397603423604321,-0.0002397603423604321,-0.0002397603423604321,-0.018075187880827945,-0.018075187880827945,-0.018075187880827945,-0.003329220910740962,-0.003329220910740962,-0.003329220910740962,0.0071331021341293835,0.0071331021341293835,0.0071331021341293835,-0.05855705953176239,-0.05855705953176239,-0.05855705953176239,0.0,0.0,0.0,0.6536621129613026
18,2002-06-01,0.683434261845928,0.564327358304209,0.7716931622131034,0.683434261845928,0.683434261845928,-0.015273473602169154,-0.015273473602169154,-0.015273473602169154,0.025746497229217923,0.025746497229217923,0.025746497229217923,0.24677879160911365,0.24677879160911365,0.24677879160911365,0.014154710965595023,0.014154710965595023,0.014154710965595023,0.02596219373705482,0.02596219373705482,0.02596219373705482,-0.014918177083585532,-0.014918177083585532,-0.014918177083585532,-0.14212464801565883,-0.14212464801565883,-0.14212464801565883,0.011814497194433246,0.011814497194433246,0.011814497194433246,0.004349610083445203,0.004349610083445203,0.004349610083445203,-0.0047962183504882535,-0.0047962183504882535,-0.0047962183504882535,0.028867851003871826,0.028867851003871826,0.028867851003871826,-0.024428309427313222,-0.024428309427313222,-0.024428309427313222,-0.1540115932788066,-0.1540115932788066,-0.1540115932788066,0.026611313926014697,0.026611313926014697,0.026611313926014697,0.0074864748655418785,0.0074864748655418785,0.0074864748655418785,-0.04101997083138708,-0.04101997083138708,-0.04101997083138708,0.0,0.0,0.0,0.6681607882437589
19,2002-07-01,0.6798885175747654,0.6380626024011135,0.850724516908988,0.6798885175747654,0.6798885175747654,0.06509220501337011,0.06509220501337011,0.06509220501337011,0.08865571614938629,0.08865571614938629,0.08865571614938629,0.2773544582165452,0.2773544582165452,0.2773544582165452,0.026625458699207443,0.026625458699207443,0.026625458699207443,0.06417699541391218,0.06417699541391218,0.06417699541391218,-0.0002858338679064047,-0.0002858338679064047,-0.0002858338679064047,-0.14789028835700682,-0.14789028835700682,-0.14789028835700682,0.019267616463747635,0.019267616463747635,0.019267616463747635,0.03532533548598828,0.03532533548598828,0.03532533548598828,0.003145315183084845,0.003145315183084845,0.003145315183084845,0.004328776932264993,0.004328776932264993,0.004328776932264993,-0.043358478276406764,-0.043358478276406764,-0.043358478276406764,-0.17407828171453196,-0.17407828171453196,-0.17407828171453196,0.02188386105705328,0.02188386105705328,0.02188386105705328,0.0021607809134344133,0.0021607809134344133,0.0021607809134344133,-0.023563511136016173,-0.023563511136016173,-0.023563511136016173,0.0,0.0,0.0,0.7449807225881355
20,2002-08-01,0.6762245818278975,0.6867599734941656,0.8941825405194761,0.6762245818278975,0.6762245818278975,0.11771649730063016,0.11771649730063016,0.11771649730063016,0.07165315574162928,0.07165315574162928,0.07165315574162928,0.15990934371388343,0.15990934371388343,0.15990934371388343,0.004152935756253662,0.004152935756253662,0.004152935756253662,0.006411153846545915,0.006411153846545915,0.006411153846545915,-0.013922271628988523,-0.013922271628988523,-0.013922271628988523,-0.08116012879725043,-0.08116012879725043,-0.08116012879725043,0.011523117778032525,0.011523117778032525,0.011523117778032525,0.03971921469576355,0.03971921469576355,0.03971921469576355,0.025844901377054003,0.025844901377054003,0.025844901377054003,-0.0026977605581489862,-0.0026977605581489862,-0.0026977605581489862,0.0029152677991551644,0.0029152677991551644,0.0029152677991551644,-0.09852842354161216,-0.09852842354161216,-0.09852842354161216,0.015186636159357935,0.015186636159357935,0.015186636159357935,0.0022991691415832063,0.0022991691415832063,0.0022991691415832063,0.046063341559000895,0.046063341559000895,0.046063341559000895,0.0,0.0,0.0,0.7939410791285276
21,2002-09-01,0.6725606460810295,0.6143250339928541,0.8230449425173239,0.6725606460810295,0.6725606460810295,0.04345920890676967,0.04345920890676967,0.04345920890676967,0.041373113033714146,0.041373113033714146,0.041373113033714146,0.21238250226542288,0.21238250226542288,0.21238250226542288,0.021439804236223707,0.021439804236223707,0.021439804236223707,0.041386059096595554,0.041386059096595554,0.041386059096595554,-0.005966172510931054,-0.005966172510931054,-0.005966172510931054,-0.12321173774410953,-0.12321173774410953,-0.12321173774410953,-0.0016260282829529368,-0.0016260282829529368,-0.0016260282829529368,0.0228417528392984,0.0228417528392984,0.0228417528392984,0.029064817571171426,0.029064817571171426,0.029064817571171426,-0.022781978893879538,-0.022781978893879538,-0.022781978893879538,-0.01601490104993837,-0.01601490104993837,-0.01601490104993837,-0.12974439964276693,-0.12974439964276693,-0.12974439964276693,0.01755036259383864,0.01755036259383864,0.01755036259383864,-0.003946967444258085,-0.003946967444258085,-0.003946967444258085,0.0020860958730555402,0.0020860958730555402,0.0020860958730555402,0.0,0.0,0.0,0.7160198549877992
22,2002-10-01,0.6690149018098669,0.6218844610577612,0.8346216378527457,0.6690149018098669,0.6690149018098669,0.054625832843304974,0.054625832843304974,0.054625832843304974,0.048919070928821355,0.048919070928821355,0.048919070928821355,-0.035840581440859914,-0.035840581440859914,-0.035840581440859914,-0.0036397587734767704,-0.0036397587734767704,-0.0036397587734767704,-0.0046484713898212494,-0.0046484713898212494,-0.0046484713898212494,0.0032928875120508527,0.0032928875120508527,0.0032928875120508527,0.03006138769324898,0.03006138769324898,0.03006138769324898,0.02294998317683291,0.02294998317683291,0.02294998317683291,0.030382413306037394,0.030382413306037394,0.030382413306037394,0.01669670043533175,0.01669670043533175,0.01669670043533175,-0.02563090747402212,-0.02563090747402212,-0.02563090747402212,-0.00444646453104788,-0.00444646453104788,-0.00444646453104788,0.02039082125425684,0.02039082125425684,0.02039082125425684,0.00573173042143509,0.00573173042143509,0.00573173042143509,-0.006380669261144526,-0.006380669261144526,-0.006380669261144526,0.005706761914483618,0.005706761914483618,0.005706761914483618,0.0,0.0,0.0,0.7236407346531719
23,2002-11-01,0.6653509660629989,0.5790954436759828,0.7826373860458977,0.6653509660629989,0.6653509660629989,0.013052186391496941,0.013052186391496941,0.013052186391496941,-0.0396160919176787,-0.0396160919176787,-0.0396160919176787,-0.11278528463715405,-0.11278528463715405,-0.11278528463715405,-0.014459787212490208,-0.014459787212490208,-0.014459787212490208,-0.016134127545514198,-0.016134127545514198,-0.016134127545514198,-0.0016936805951074194,-0.0016936805951074194,-0.0016936805951074194,0.0555828152216674,0.0555828152216674,0.0555828152216674,-0.028696283715248436,-0.028696283715248436,-0.028696283715248436,-0.005288509617299672,-0.005288509617299672,-0.005288509617299672,0.02222263630930307,0.02222263630930307,0.02222263630930307,-0.014687802043135875,-0.014687802043135875,-0.014687802043135875,0.02815549293127985,0.02815549293127985,0.02815549293127985,0.07617181358383535,0.07617181358383535,0.07617181358383535,-0.012390172242917018,-0.012390172242917018,-0.012390172242917018,-0.015613202354897477,-0.015613202354897477,-0.015613202354897477,0.05266827830917564,0.05266827830917564,0.05266827830917564,0.0,0.0,0.0,0.6784031524544959
