date,heat_index,heat_index_sum,heat_index_std,heat_index99,heat_index95,temperature_mean,temperature_max,temperature_min,wind_speed_mean,humidity_mean,lag_heat_index_1,lag_heat_index_2,lag_heat_index_3
2012-12,26.108655913978495,19424.84,5.631095179012055,41.85740000000004,36.4795,25.171639784946237,38.6,16.0,1.6959677419354837,69.52016129032258,23.08286111111111,21.057768817204302,17.61265277777778
2013-01,24.299879032258065,18079.11,4.321185422746431,34.40120000000001,31.724,23.84193548387097,35.9,14.5,1.7544354838709677,68.30645161290323,26.108655913978495,23.08286111111111,21.057768817204302
2013-02,25.25046130952381,16968.31,4.333875326511337,36.164599999999936,33.37,24.401934523809523,37.4,14.9,1.7205357142857143,72.82440476190476,24.299879032258065,26.108655913978495,23.08286111111111
2013-03,21.719139784946236,16159.039999999999,3.5431567027922353,31.3671,28.6225,21.462365591397848,32.8,14.9,1.4721774193548387,76.15053763440861,25.25046130952381,24.299879032258065,26.108655913978495
2013-04,20.488430555555556,14751.67,4.247373978288628,30.769099999999995,27.813999999999997,20.39402777777778,31.1,10.2,1.382638888888889,74.05833333333334,21.719139784946236,25.25046130952381,24.299879032258065
2013-05,16.35899193548387,12171.09,4.661085650365432,28.935800000000047,23.777,16.571102150537634,30.3,5.7,1.0916666666666668,78.58198924731182,20.488430555555556,21.719139784946236,25.25046130952381
2013-06,14.253194444444443,10262.3,3.0352947108329125,22.284499999999976,19.33,14.53625,23.9,7.2,1.0794444444444444,84.55555555555556,16.35899193548387,20.488430555555556,21.719139784946236
2013-07,13.132486559139785,9770.57,5.62990879872123,25.602700000000006,22.6355,13.62768817204301,27.8,1.6,1.0598118279569892,78.78225806451613,14.253194444444443,16.35899193548387,20.488430555555556
2013-08,13.190309139784947,9813.59,5.247773408359812,27.234100000000005,23.8155,13.676747311827956,29.8,5.5,1.482258064516129,79.91532258064517,13.132486559139785,14.253194444444443,16.35899193548387
2013-09,17.286208333333335,12446.07,5.4563472052655175,33.60719999999999,28.624999999999996,17.475694444444443,34.5,6.4,1.453611111111111,76.97222222222223,13.190309139784947,13.132486559139785,14.253194444444443
2013-10,19.03127688172043,14159.27,3.8044576968838397,28.27260000000001,25.4655,19.10537634408602,31.9,11.4,1.643279569892473,75.03629032258064,17.286208333333335,13.190309139784947,13.132486559139785
2013-11,22.508805555555554,16206.34,4.442751213919918,33.32719999999999,30.9105,22.265694444444442,32.7,12.2,1.7811111111111113,69.92916666666666,19.03127688172043,17.286208333333335,13.190309139784947
2013-12,25.533629032258066,18997.02,5.326352348716916,40.05120000000001,36.03400000000002,24.661021505376343,38.6,15.8,1.7709677419354837,70.23655913978494,22.508805555555554,19.03127688172043,17.286208333333335
2014-01,27.953763440860214,20797.6,5.770642887082539,41.9414,38.854,26.489247311827956,37.5,17.6,1.4291666666666667,70.06048387096774,25.533629032258066,22.508805555555554,19.03127688172043
2014-02,28.06729166666667,18861.22,6.511618696524835,43.595099999999995,40.995999999999995,26.279613095238098,40.2,17.7,1.6058035714285712,71.79315476190476,27.953763440860214,25.533629032258066,22.508805555555554
2014-03,23.580430107526883,17543.84,3.844631933014844,33.33070000000002,30.24,23.014247311827955,32.9,12.0,1.396774193548387,76.53897849462365,28.06729166666667,27.953763440860214,25.533629032258066
2014-04,21.301027777777776,15336.74,4.540785598528117,32.2586,29.450999999999997,21.028888888888886,31.4,11.1,1.3579166666666667,76.1361111111111,23.580430107526883,28.06729166666667,27.953763440860214
2014-05,16.665120967741935,12398.85,3.9524368327281953,25.07,23.14,16.78548387096774,26.3,7.4,0.9967741935483871,82.13306451612904,21.301027777777776,23.580430107526883,28.06729166666667
2014-06,15.052708333333335,10837.95,4.247897069312565,24.392099999999978,21.379999999999992,15.23625,29.0,4.8,1.1523611111111112,85.66111111111111,16.665120967741935,21.301027777777776,23.580430107526883
2014-07,15.185645161290324,11298.12,4.738516541907475,25.87970000000001,23.302500000000002,15.445698924731182,27.9,5.6,1.1530913978494624,81.66397849462365,15.052708333333335,16.665120967741935,21.301027777777776
2014-08,15.55486559139785,11572.82,5.587788476907807,31.278200000000012,25.875000000000004,15.893548387096773,33.9,3.7,1.147043010752688,76.98252688172043,15.185645161290324,15.052708333333335,16.665120967741935
2014-09,18.495722222222224,13316.92,4.056743287167133,31.052599999999977,26.678499999999993,18.479444444444447,33.6,10.8,1.4165277777777778,80.05,15.55486559139785,15.185645161290324,15.052708333333335
2014-10,21.17649193548387,15755.31,4.521188004757474,36.20500000000003,29.897,20.91948924731183,36.6,13.5,1.4318548387096774,76.2741935483871,18.495722222222224,15.55486559139785,15.185645161290324
2014-11,23.319069444444445,16789.73,4.42722612046589,34.792899999999996,31.4615,22.900416666666665,34.4,13.7,1.337361111111111,72.52222222222223,21.17649193548387,18.495722222222224,15.55486559139785
2014-12,25.116747311827957,18686.86,4.61799419972138,37.67550000000001,33.8695,24.242473118279573,37.3,14.5,1.44502688172043,74.39650537634408,23.319069444444445,21.17649193548387,18.495722222222224
2015-01,26.84173387096774,19970.25,4.845679023584304,39.8471,36.581500000000005,25.451344086021503,36.0,17.9,1.3905913978494622,75.45295698924731,25.116747311827957,23.319069444444445,21.17649193548387
2015-02,25.719107142857144,17283.24,3.8739169178708344,36.90959999999999,33.195499999999974,24.657589285714288,34.3,18.2,1.4733630952380952,77.73065476190476,26.84173387096774,25.116747311827957,23.319069444444445
2015-03,24.605873655913978,18306.77,4.193281852516986,36.269800000000004,32.26,23.838037634408604,34.2,15.8,1.498252688172043,75.2741935483871,25.719107142857144,26.84173387096774,25.116747311827957
2015-04,21.267500000000002,15312.6,3.7624922384276225,31.208599999999997,28.732499999999998,21.052222222222223,32.0,13.4,1.1954166666666668,76.89722222222223,24.605873655913978,25.719107142857144,26.84173387096774
2015-05,18.35430107526882,13655.6,4.125035672028007,29.389600000000016,25.5055,18.313844086021504,29.6,9.0,1.1814516129032258,81.48790322580645,21.267500000000002,24.605873655913978,25.719107142857144
2015-06,15.222972222222223,10960.54,5.125537637859401,27.65009999999999,23.835499999999993,15.4575,28.4,5.8,0.9620833333333334,82.29722222222222,18.35430107526882,21.267500000000002,24.605873655913978
2015-07,15.471263440860216,11510.62,3.600325806321279,27.515700000000002,21.893500000000003,15.573924731182796,28.9,7.0,1.0635752688172042,87.42876344086021,15.222972222222223,18.35430107526882,21.267500000000002
2015-08,20.3505376344086,15140.8,4.845987862620502,32.09370000000002,29.5025,20.317069892473118,34.6,9.9,1.3416666666666668,74.26612903225806,15.471263440860216,15.222972222222223,18.35430107526882
2015-09,16.983458333333335,12228.09,3.6227148259781092,25.726699999999994,21.9915,17.14,29.3,6.3,1.4241666666666668,79.48055555555555,20.3505376344086,15.471263440860216,15.222972222222223
2015-10,18.629475806451612,13860.33,4.06681165779523,30.349600000000013,25.615000000000002,18.52244623655914,30.7,7.5,1.574462365591398,82.67204301075269,16.983458333333335,20.3505376344086,15.471263440860216
2015-11,21.023083333333336,15136.62,3.7097157996705667,32.02909999999999,28.092,20.747500000000002,31.0,13.9,1.88125,78.77638888888889,18.629475806451612,16.983458333333335,20.3505376344086
2015-12,24.60048387096774,18302.76,4.5647594205726945,37.599400000000024,33.88,23.61774193548387,35.0,13.2,1.4646505376344086,79.55376344086021,21.023083333333336,18.629475806451612,16.983458333333335
2016-01,26.797553763440863,19937.38,4.64965970011246,38.63900000000003,35.5225,25.68198924731183,38.4,18.4,1.675537634408602,72.71774193548387,24.60048387096774,21.023083333333336,18.629475806451612
2016-02,27.888290229885058,19410.25,4.719122962258096,41.233,36.8025,26.197988505747126,35.3,17.5,1.4219827586206897,74.54885057471265,26.797553763440863,24.60048387096774,21.023083333333336
2016-03,23.30158602150538,17336.38,3.5629670912405684,35.62500000000003,29.897,22.677150537634407,34.4,17.2,1.730241935483871,80.51075268817205,27.888290229885058,26.797553763440863,24.60048387096774
2016-04,23.296152777777777,16773.23,7.015398129007095,39.190999999999995,35.824999999999996,22.28013888888889,35.6,7.1,1.5066666666666666,82.77222222222223,23.30158602150538,27.888290229885058,26.797553763440863
2016-05,14.905067204301076,11089.37,3.4999434713065827,22.908400000000007,20.27,15.092876344086022,24.2,7.2,1.1795698924731184,86.06451612903226,23.296152777777777,23.30158602150538,27.888290229885058
2016-06,11.039,7948.08,3.3677825789834763,18.9062,16.565999999999992,11.651944444444444,21.8,4.6,1.111388888888889,82.97361111111111,14.905067204301076,23.296152777777777,23.30158602150538
2016-07,13.902983870967741,10343.82,5.1027000447519235,28.254100000000005,24.047,14.269354838709678,29.0,5.3,1.407258064516129,82.13575268817205,11.039,14.905067204301076,23.296152777777777
2016-08,16.035712365591397,11930.57,4.98016707498988,31.77830000000001,24.668500000000005,16.246505376344086,32.3,6.6,1.1705645161290321,80.10483870967742,13.902983870967741,11.039,14.905067204301076
2016-09,16.023625,11537.01,3.9912493710707073,27.662399999999998,23.762,16.277916666666666,31.2,8.8,1.6715277777777777,78.4,16.035712365591397,13.902983870967741,11.039
2016-10,19.317137096774193,14371.95,4.127021777387554,30.306800000000013,27.0685,19.24032258064516,32.3,9.5,1.860483870967742,78.58333333333333,16.023625,16.035712365591397,13.902983870967741
2016-11,21.07825,15176.34,5.135144012238174,34.51249999999999,30.19,20.900277777777777,34.7,9.9,1.5283333333333335,73.04444444444445,19.317137096774193,16.023625,16.035712365591397
2016-12,25.35342741935484,18862.95,5.240309053598672,39.4928,34.940000000000005,24.416129032258063,37.9,14.7,1.568010752688172,72.71908602150538,21.07825,19.317137096774193,16.023625
2017-01,26.98467741935484,20076.6,4.782680581345278,39.17970000000001,35.6965,25.373790322580643,34.3,17.5,1.562768817204301,77.68951612903226,25.35342741935484,21.07825,19.317137096774193
2017-02,28.111860119047616,18891.17,4.982920751664021,41.253499999999995,37.50699999999999,26.209226190476187,36.1,18.0,1.2727678571428571,77.29017857142857,26.98467741935484,25.35342741935484,21.07825
2017-03,24.207674731182795,18010.51,4.817582350126343,38.76110000000001,33.815,23.320430107526885,34.8,13.7,1.543010752688172,78.27956989247312,28.111860119047616,26.98467741935484,25.35342741935484
2017-04,20.588083333333334,14823.42,4.555050377655146,30.676699999999997,27.953999999999997,20.347638888888888,31.5,8.6,1.4475,78.93194444444444,24.207674731182795,28.111860119047616,26.98467741935484
2017-05,18.617352150537634,13851.31,3.2555631822408273,27.46690000000001,24.7005,18.4375,27.9,10.0,1.2778225806451613,86.78225806451613,20.588083333333334,24.207674731182795,28.111860119047616
2017-06,16.0125,11529.0,4.419296682852482,27.3081,24.880999999999997,16.13013888888889,28.2,5.6,1.1104166666666666,84.53888888888889,18.617352150537634,20.588083333333334,24.207674731182795
2017-07,16.453978494623655,12241.76,5.776598171787496,27.627100000000002,26.017,16.73494623655914,30.1,5.6,1.0255376344086022,75.8763440860215,16.0125,18.617352150537634,20.588083333333334
2017-08,17.412217741935486,12954.69,5.018282140362078,32.31850000000001,26.977,17.48467741935484,33.8,7.1,1.313037634408602,80.05779569892474,16.453978494623655,16.0125,18.617352150537634
2017-09,20.608486111111112,14838.11,4.477932796253458,34.11439999999998,30.185499999999994,20.30763888888889,34.6,14.2,1.3965277777777778,81.49166666666666,17.412217741935486,16.453978494623655,16.0125
2017-10,20.13981182795699,14984.02,3.7029489855125055,30.035700000000002,27.305000000000003,20.00779569892473,30.7,11.6,1.6748655913978494,78.21639784946237,20.608486111111112,17.412217741935486,16.453978494623655
2017-11,20.79351388888889,14971.33,4.0288206168913945,31.392299999999956,28.132499999999997,20.720833333333335,35.1,11.9,1.8936111111111111,73.8861111111111,20.13981182795699,20.608486111111112,17.412217741935486
2017-12,24.83489247311828,18477.16,4.873611586309454,37.1514,34.2385,23.927419354838708,35.5,15.4,1.9559139784946238,76.40860215053763,20.79351388888889,20.13981182795699,20.608486111111112
2018-01,25.56481182795699,19020.22,3.999841816127939,36.23650000000002,33.1325,24.553629032258065,35.5,16.5,1.8501344086021505,77.27553763440861,24.83489247311828,20.79351388888889,20.13981182795699
2018-02,24.549866071428568,16497.51,4.059445368932546,34.18089999999999,31.81099999999999,23.777380952380952,35.4,14.3,1.7425595238095237,77.16220238095238,25.56481182795699,24.83489247311828,20.79351388888889
2018-03,23.77961021505376,17692.03,4.598585566812093,36.922500000000014,32.82,22.989381720430107,35.8,14.5,1.4543010752688172,79.93951612903226,24.549866071428568,25.56481182795699,24.83489247311828
2018-04,23.905013888888888,17211.61,3.9661181155661334,34.404799999999994,31.700999999999997,23.139305555555556,33.1,16.1,1.3229166666666667,81.21527777777777,23.77961021505376,24.549866071428568,25.56481182795699
2018-05,18.078172043010753,13450.16,4.909063432806669,27.838400000000007,25.4055,18.050537634408602,28.6,5.3,1.4053763440860214,82.30913978494624,23.905013888888888,23.77961021505376,24.549866071428568
2018-06,12.938958333333332,9316.05,4.802066708347419,26.696599999999954,21.520999999999997,13.272222222222222,28.3,2.7,1.363611111111111,86.17361111111111,18.078172043010753,23.905013888888888,23.77961021505376
2018-07,14.327674731182796,10659.79,4.32225597799111,28.2257,22.915000000000006,14.51760752688172,29.7,5.6,1.5474462365591397,87.67338709677419,12.938958333333332,18.078172043010753,23.905013888888888
2018-08,13.704381720430106,10196.06,4.534086441553247,24.851300000000005,22.4185,14.081317204301076,28.8,3.8,1.6654569892473117,82.36155913978494,14.327674731182796,12.938958333333332,18.078172043010753
2018-09,19.30386111111111,13898.78,3.958534707709839,32.6186,25.9605,19.105277777777776,32.7,9.9,1.8715277777777777,83.8,13.704381720430106,14.327674731182796,12.938958333333332
2018-10,20.188333333333336,15020.12,4.26331585630523,31.549600000000016,28.438500000000005,20.03266129032258,32.3,9.4,1.9076612903225807,77.68682795698925,19.30386111111111,13.704381720430106,14.327674731182796
2018-11,23.064097222222223,16606.15,4.750177013493221,35.998599999999996,32.463499999999996,22.580277777777777,34.3,12.8,1.852222222222222,74.60972222222222,20.188333333333336,19.30386111111111,13.704381720430106
2018-12,25.045954301075266,18634.19,5.773376534718391,41.27630000000003,35.62200000000001,24.085887096774197,37.4,12.1,1.8233870967741934,73.32795698924731,23.064097222222223,20.188333333333336,19.30386111111111
2019-01,28.940174731182797,21531.49,5.903170861018748,43.87530000000002,40.21,26.65766129032258,38.0,19.2,1.7969086021505378,77.85349462365592,25.045954301075266,23.064097222222223,20.188333333333336
2019-02,25.642261904761902,17231.6,4.953496433620486,39.01179999999999,35.5235,24.57916666666667,36.6,16.9,1.646577380952381,76.44196428571429,28.940174731182797,25.045954301075266,23.064097222222223
2019-03,23.716236559139787,17644.88,4.449454737318078,36.371300000000005,32.08,22.99260752688172,35.4,13.3,1.5935483870967742,78.65456989247312,25.642261904761902,28.940174731182797,25.045954301075266
2019-04,22.46397222222222,16174.06,3.891066484381296,35.3305,31.0,21.796944444444442,32.3,13.8,1.3718055555555557,85.51527777777778,23.716236559139787,25.642261904761902,28.940174731182797
2019-05,19.420833333333334,14449.1,3.3232336575352543,30.138100000000016,25.099000000000004,19.058198924731183,29.6,10.3,1.259274193548387,90.15456989247312,22.46397222222222,23.716236559139787,25.642261904761902
2019-06,18.511555555555557,13328.32,5.006920364926942,29.46719999999999,27.221999999999998,18.489583333333332,30.3,3.8,1.1716666666666666,79.15694444444445,19.420833333333334,22.46397222222222,23.716236559139787
2019-07,13.207365591397851,9826.28,5.222491327095435,26.028500000000005,22.416500000000003,13.649193548387096,27.5,2.3,1.2659946236559139,80.60618279569893,18.511555555555557,19.420833333333334,22.46397222222222
2019-08,15.129072580645163,11256.03,5.724482246046684,28.9057,26.0325,15.573118279569892,32.7,5.2,1.4108870967741935,74.54301075268818,13.207365591397851,18.511555555555557,19.420833333333334
2019-09,16.67663888888889,12007.18,5.194102473882748,32.98489999999998,26.8015,16.91375,36.0,7.1,1.4530555555555555,76.05833333333334,15.129072580645163,13.207365591397851,18.511555555555557
2019-10,20.828575268817204,15496.46,4.8526048685708725,36.63270000000001,30.253500000000003,20.594489247311827,37.9,12.6,1.644758064516129,78.75537634408602,16.67663888888889,15.129072580645163,13.207365591397851
2019-11,22.587958333333333,16263.33,4.3645686050440675,34.86249999999998,31.076499999999996,22.23777777777778,33.4,12.6,1.5825,73.56944444444444,20.828575268817204,16.67663888888889,15.129072580645163
2019-12,25.34006720430107,18853.01,5.6393381455246105,38.778400000000005,36.2585,24.92782258064516,38.7,13.1,1.7126344086021505,61.314516129032256,22.587958333333333,20.828575268817204,16.67663888888889
2020-01,26.23540322580645,19519.14,4.685813686488704,38.60090000000002,35.2255,25.32177419354839,37.7,14.9,1.7544354838709677,70.41397849462365,25.34006720430107,22.587958333333333,20.828575268817204
2020-02,25.602772988505745,17819.53,5.217104071168107,38.54949999999999,35.245,24.805890804597702,37.0,15.0,1.6360632183908046,68.09913793103448,26.23540322580645,25.34006720430107,22.587958333333333
2020-03,25.122607526881723,18691.22,4.440327934823325,37.53840000000001,33.2075,24.476747311827957,38.3,17.6,1.5423387096774193,71.14650537634408,25.602772988505745,26.23540322580645,25.34006720430107
2020-04,20.40888888888889,14694.4,4.0486783006400815,29.970499999999998,28.24099999999999,20.44263888888889,31.6,11.9,1.5476388888888888,70.94166666666666,25.122607526881723,25.602772988505745,26.23540322580645
2020-05,16.519462365591398,12290.48,4.340993365384534,28.009800000000006,24.1825,16.828360215053763,30.5,8.0,1.3096774193548386,74.98252688172043,20.40888888888889,25.122607526881723,25.602772988505745
2020-06,16.233513888888886,11688.13,5.321177833195496,29.02389999999999,25.7605,16.445694444444445,30.5,5.2,1.2852777777777777,79.76388888888889,16.519462365591398,20.40888888888889,25.122607526881723
2020-07,13.248817204301076,9857.12,5.876414220454775,28.847000000000005,26.71700000000002,13.729704301075268,30.3,2.7,1.3919354838709677,78.42876344086021,16.233513888888886,16.519462365591398,20.40888888888889
2020-08,15.73784946236559,11708.96,5.532179294925067,29.3514,25.847,16.09717741935484,30.7,4.0,1.2221774193548387,75.3763440860215,13.248817204301076,16.233513888888886,16.519462365591398
2020-09,16.75808333333333,12065.82,4.529344985910303,27.7186,24.884499999999996,16.866111111111113,29.0,5.7,1.7119444444444443,81.81388888888888,15.73784946236559,13.248817204301076,16.233513888888886
2020-10,19.391478494623655,14427.26,4.373091088822476,31.068100000000015,27.057,19.36747311827957,33.2,10.8,1.705510752688172,76.85349462365592,16.75808333333333,15.73784946236559,13.248817204301076
2020-11,21.975,15822.0,4.9238173675215196,35.519099999999995,31.01099999999999,21.700972222222223,37.2,11.6,1.7351388888888888,72.575,19.391478494623655,16.75808333333333,15.73784946236559
2020-12,24.524771505376343,18246.43,4.500441725165393,36.78480000000003,33.1055,23.893010752688173,37.4,15.8,1.7240591397849463,71.4758064516129,21.975,19.391478494623655,16.75808333333333
2021-01,26.062110215053764,19390.21,4.487934533329788,37.174500000000045,34.3555,25.08494623655914,37.2,17.0,1.6361559139784945,71.47849462365592,24.524771505376343,21.975,19.391478494623655
2021-02,25.30171130952381,17002.75,3.8731890786967016,34.86189999999999,32.05799999999999,24.560714285714283,33.8,17.8,1.5821428571428573,72.08482142857143,26.062110215053764,24.524771505376343,21.975
2021-03,24.44440860215054,18186.64,3.798549333461594,35.33690000000001,32.0135,23.69986559139785,33.8,16.7,1.3779569892473118,77.49193548387096,25.30171130952381,26.062110215053764,24.524771505376343
2021-04,21.958430555555555,15810.07,4.338018994779189,33.5605,29.540499999999998,21.77388888888889,34.5,11.5,1.4438888888888888,71.68472222222222,24.44440860215054,25.30171130952381,26.062110215053764
2021-05,15.121653225806451,11250.51,4.606837867415322,28.665400000000012,23.760500000000008,15.514112903225806,31.9,4.8,1.2583333333333333,76.38172043010752,21.958430555555555,24.44440860215054,25.30171130952381
2021-06,14.022222222222222,10096.0,4.237337225849439,28.298099999999945,20.7915,14.384722222222223,31.0,7.0,1.4193055555555556,81.87083333333334,15.121653225806451,21.958430555555555,24.44440860215054
2021-07,13.05034946236559,9709.46,5.459629238830324,26.671200000000006,22.2655,13.592876344086022,27.7,2.5,1.2463709677419355,77.19220430107526,14.022222222222222,15.121653225806451,21.958430555555555
2021-08,16.34529569892473,12160.9,5.046084090658316,31.153400000000033,26.615000000000016,16.537903225806453,34.4,4.0,1.3551075268817205,80.21370967741936,13.05034946236559,14.022222222222222,15.121653225806451
2021-09,18.176152777777776,13086.83,3.540024131675299,28.902399999999997,24.576999999999984,18.213472222222222,30.0,9.9,1.5922222222222224,79.40833333333333,16.34529569892473,13.05034946236559,14.022222222222222
2021-10,19.628709677419355,14603.76,4.632312917183557,31.315500000000007,29.0855,19.697580645161292,33.3,9.9,1.6575268817204303,71.90456989247312,18.176152777777776,16.34529569892473,13.05034946236559
2021-11,21.98876388888889,15831.91,4.474837018478852,33.430499999999995,30.196499999999997,21.896805555555556,35.8,12.8,1.6273611111111113,69.7611111111111,19.628709677419355,18.176152777777776,16.34529569892473
2021-12,23.65837365591398,17601.83,4.140951758941865,34.894200000000005,31.4725,23.25040322580645,34.6,15.5,1.8629032258064515,71.76612903225806,21.98876388888889,19.628709677419355,18.176152777777776
2022-01,27.881680107526883,20743.97,6.447189607543727,44.7642,40.808,26.203763440860214,39.7,17.6,1.6224462365591397,71.16666666666667,23.65837365591398,21.98876388888889,19.628709677419355
2022-02,26.123422619047616,17554.94,4.758481286603645,39.28149999999999,35.288,25.191666666666666,36.5,17.9,1.5013392857142858,71.05505952380952,27.881680107526883,23.65837365591398,21.98876388888889
2022-03,23.338561827956987,17363.89,4.952382050009289,38.30770000000003,33.4385,22.664247311827957,36.3,11.4,1.444220430107527,76.85887096774194,26.123422619047616,27.881680107526883,23.65837365591398
2022-04,19.94990277777778,14363.93,3.9761906646864182,31.10439999999993,25.932,19.797638888888887,33.8,10.7,1.2140277777777777,79.07083333333334,23.338561827956987,26.123422619047616,27.881680107526883
2022-05,15.46524193548387,11506.14,3.756422039158282,24.861000000000015,21.056500000000003,15.640860215053763,28.4,5.3,1.238978494623656,84.43010752688173,19.94990277777778,23.338561827956987,26.123422619047616
2022-06,12.663569444444445,9117.77,3.9587208226267987,21.392199999999967,19.1315,13.104305555555555,23.7,3.8,1.1091666666666666,83.76944444444445,15.46524193548387,19.94990277777778,23.338561827956987
2022-07,16.234543010752688,12078.5,4.701590298894517,27.87550000000001,24.5385,16.345026881720432,29.8,5.7,1.2103494623655915,83.83602150537635,12.663569444444445,15.46524193548387,19.94990277777778
2022-08,14.778494623655915,10995.2,4.832872898132124,28.15970000000001,24.0695,15.152284946236557,31.5,4.1,1.3661290322580646,78.73252688172043,16.234543010752688,12.663569444444445,15.46524193548387
2022-09,16.215291666666666,11675.01,4.182890799001329,27.288199999999986,23.384499999999996,16.522777777777776,28.0,6.6,1.5608333333333333,75.62361111111112,14.778494623655915,16.234543010752688,12.663569444444445
2022-10,18.989327956989246,14128.06,4.497441812703318,32.601200000000006,27.708000000000002,19.035618279569892,34.0,9.7,1.6760752688172043,75.54166666666667,16.215291666666666,14.778494623655915,16.234543010752688
2022-11,21.016583333333333,15131.94,4.817339450473126,30.6105,29.13,20.963194444444444,31.9,9.4,1.7140277777777777,70.7611111111111,18.989327956989246,16.215291666666666,14.778494623655915
2022-12,24.651249999999997,18340.53,4.6196432566787164,36.86650000000002,33.642,24.071908602150536,36.0,15.8,1.7193548387096775,69.80645161290323,21.016583333333333,18.989327956989246,16.215291666666666
2023-01,27.120094086021503,20177.35,4.664213590353544,39.16480000000003,36.0955,26.08306451612903,37.7,18.9,1.6345430107526882,69.60887096774194,24.651249999999997,21.016583333333333,18.989327956989246
2023-02,25.49702380952381,17134.0,4.981424339134957,37.33829999999999,34.678,24.725892857142856,38.1,12.4,1.4276785714285714,71.75892857142857,27.120094086021503,24.651249999999997,21.016583333333333
2023-03,26.676250000000003,19847.13,4.223981211834086,36.459900000000005,35.084,25.441263440860215,34.8,18.0,1.3956989247311828,75.83333333333333,25.49702380952381,27.120094086021503,24.651249999999997
2023-04,20.670625,14882.85,3.9881036619984718,32.36529999999999,27.790999999999997,20.60472222222222,32.6,10.5,1.3416666666666666,73.21666666666667,26.676250000000003,25.49702380952381,27.120094086021503
2023-05,18.368252688172042,13665.98,3.858699410680324,28.451300000000003,24.354000000000006,18.346370967741937,29.1,10.3,1.061962365591398,81.0510752688172,20.670625,26.676250000000003,25.49702380952381
2023-06,16.081972222222223,11579.02,4.931157616354986,27.712899999999994,24.987499999999994,16.293055555555554,28.6,5.5,1.1648611111111111,80.10555555555555,18.368252688172042,20.670625,26.676250000000003
2023-07,15.196384408602151,11306.11,4.546258215336025,27.81540000000001,23.2555,15.460887096774194,29.1,4.8,1.3079301075268817,81.56586021505376,16.081972222222223,18.368252688172042,20.670625
2023-08,16.376814516129034,12184.35,5.635805016462548,31.469000000000033,26.8055,16.696639784946235,32.3,4.1,1.2758064516129033,73.81451612903226,15.196384408602151,16.081972222222223,18.368252688172042
2023-09,18.412986111111113,13257.35,4.715322326750059,34.300299999999964,27.045499999999993,18.314861111111114,34.9,8.4,1.5773611111111112,83.19166666666666,16.376814516129034,15.196384408602151,16.081972222222223
2023-10,18.989274193548386,14128.02,3.976331084525172,29.804100000000005,25.4735,18.962500000000002,31.6,8.9,1.555510752688172,78.08198924731182,18.412986111111113,16.376814516129034,15.196384408602151
2023-11,21.648,15586.56,3.9648503471609726,32.02679999999998,28.89,21.3175,33.5,10.9,1.6591666666666665,78.21388888888889,18.989274193548386,18.412986111111113,16.376814516129034
2023-12,25.725564516129033,19139.82,5.638984994396593,41.525600000000004,37.5185,24.51532258064516,37.9,15.7,1.5561827956989247,74.65994623655914,21.648,18.989274193548386,18.412986111111113
2024-01,25.270954301075268,18801.59,4.526116530891163,38.84260000000001,33.945,24.261693548387097,35.9,18.1,1.6896505376344084,76.07123655913979,25.725564516129033,21.648,18.989274193548386
2024-02,27.63622126436782,19234.81,5.121914205165125,40.841999999999985,37.7225,25.92715517241379,36.7,19.2,1.5804597701149425,75.84626436781609,25.270954301075268,25.725564516129033,21.648
2024-03,25.621075268817208,19062.08,4.917063149194802,38.6599,35.1855,24.514516129032256,36.1,15.8,1.3150537634408601,75.5241935483871,27.63622126436782,25.270954301075268,25.725564516129033
2024-04,22.136555555555557,15938.32,3.4574021009409344,32.60199999999999,28.565499999999993,21.661666666666665,31.3,14.1,1.384861111111111,81.56527777777778,25.621075268817208,27.63622126436782,25.270954301075268
2024-05,16.708185483870967,12430.89,5.3576433433321835,33.18220000000002,27.333000000000002,16.68494623655914,32.5,7.1,1.3450268817204303,85.83736559139786,22.136555555555557,25.621075268817208,27.63622126436782
2024-06,17.28388888888889,12444.4,5.390825992677338,29.783399999999993,26.8025,17.371111111111112,31.5,4.6,1.2651388888888888,80.6361111111111,16.708185483870967,22.136555555555557,25.621075268817208
2024-07,13.313494623655913,9905.24,4.7404948481234985,26.816700000000015,21.778000000000002,13.736021505376344,28.9,3.4,1.1233870967741935,81.88709677419355,17.28388888888889,16.708185483870967,22.136555555555557
2024-08,15.274395161290322,11364.15,5.299870275441107,28.948500000000003,24.4525,15.59475806451613,31.1,4.5,1.3948924731182795,78.95698924731182,13.313494623655913,17.28388888888889,16.708185483870967
2024-09,18.789722222222224,13528.6,4.423471400079572,31.82389999999999,26.932999999999996,18.740277777777777,33.7,9.0,1.5347222222222223,80.14861111111111,15.274395161290322,13.313494623655913,17.28388888888889
2024-10,20.80506056527591,15458.16,4.291749430032159,33.12840000000002,28.937,20.629878869448184,33.6,10.6,1.6395693135935399,75.2907133243607,18.789722222222224,15.274395161290322,13.313494623655913
